Continent,Status,Order,Family,Genus,Species,Log Mass,Combined Mass,Reference,taxa
SA,extant,Rodentia,Echimyidae,Diplomys,rufodorsalis,2.16,144.8,61,Diplomys_rufodorsalis
SA,extant,Rodentia,Echimyidae,Echimys,semivillosus,2.3,200,60,Echimys_semivillosus
SA,extant,Rodentia,Echimyidae,Echimys,blainvillei,2.39,243.3,61,Echimys_blainvillei
SA,extant,Rodentia,Echimyidae,Echimys,braziliensis,2.49,312.5,61,Echimys_braziliensis
SA,extant,Rodentia,Echimyidae,Echimys,chrysurus,2.81,652.5,61,Echimys_chrysurus
SA,extant,Rodentia,Echimyidae,Echimys,dasythrix,2.41,260,61,Echimys_dasythrix
SA,extant,Rodentia,Echimyidae,Echimys,grandis,2.77,584,61,Echimys_grandis
SA,extant,Rodentia,Echimyidae,Echimys,lamarum,2.33,215.2,61,Echimys_lamarum
SA,extant,Rodentia,Echimyidae,Echimys,macrurus,2.64,439,61,Echimys_macrurus
SA,extant,Rodentia,Echimyidae,Echimys,nigrispinus,2.35,224.3,61,Echimys_nigrispinus
SA,extant,Rodentia,Echimyidae,Echimys,pictus,2.72,519,61,Echimys_pictus
SA,extant,Rodentia,Echimyidae,Echimys,rhipidurus,2.5,315,61,Echimys_rhipidurus
SA,extant,Rodentia,Echimyidae,Echimys,saturnus,2.8,626.9,61,Echimys_saturnus
SA,extant,Rodentia,Echimyidae,Echimys,thomasi,2.75,560.2,61,Echimys_thomasi
SA,extant,Rodentia,Echimyidae,Echimys,unicolor,2.64,439,61,Echimys_unicolor
SA,extant,Rodentia,Echimyidae,Euryzygomatomys,spinosus,2.27,187.5,61,Euryzygomatomys_spinosus
SA,extant,Rodentia,Echimyidae,Hoplomys,gymnurus,2.38,240,60,Hoplomys_gymnurus
SA,extant,Rodentia,Echimyidae,Isothrix,bistriata,2.65,445,61,Isothrix_bistriata
SA,extant,Rodentia,Echimyidae,Isothrix,pagurus,2.32,210,61,Isothrix_pagurus
SA,extant,Rodentia,Echimyidae,Kannabateomys,amblyonyx,2.78,600,60,Kannabateomys_amblyonyx
SA,extant,Rodentia,Echimyidae,Lonchothrix,emiliae,2.14,138.2,61,Lonchothrix_emiliae
SA,extant,Rodentia,Echimyidae,Makalata,armata,2.6,400,60,Makalata_armata
SA,extant,Rodentia,Echimyidae,Mesomys,didelphoides,2.03,108,61,Mesomys_didelphoides
SA,extant,Rodentia,Echimyidae,Mesomys,hispidus,2.24,175,61,Mesomys_hispidus
SA,extant,Rodentia,Echimyidae,Mesomys,leniceps,2.03,108,61,Mesomys_leniceps
SA,extant,Rodentia,Echimyidae,Mesomys,obscurus,2.03,108,61,Mesomys_obscurus
SA,extant,Rodentia,Echimyidae,Mesomys,stimulax,2.03,108,61,Mesomys_stimulax
SA,extant,Rodentia,Echimyidae,Olallamys,albicauda,2.44,273.5,61,Olallamys_albicauda
SA,extant,Rodentia,Echimyidae,Olallamys,edax,2.31,206.4,61,Olallamys_edax
SA,extant,Rodentia,Echimyidae,Proechimys,cayennensis,2.5,316,60,Proechimys_cayennensis
SA,extant,Rodentia,Echimyidae,Proechimys,cuvieri,2.52,330,60,Proechimys_cuvieri
SA,extant,Rodentia,Echimyidae,Proechimys,guairae,2.6,400,60,Proechimys_guairae
SA,extant,Rodentia,Echimyidae,Proechimys,semispinosus,2.56,360.5,60,Proechimys_semispinosus
SA,extant,Rodentia,Echimyidae,Proechimys,albispinus,2.45,285,61,Proechimys_albispinus
SA,extant,Rodentia,Echimyidae,Proechimys,amphichoricus,2.45,285,61,Proechimys_amphichoricus
SA,extant,Rodentia,Echimyidae,Proechimys,bolivianus,2.45,285,61,Proechimys_bolivianus
SA,extant,Rodentia,Echimyidae,Proechimys,brevicauda,2.45,285,61,Proechimys_brevicauda
SA,extant,Rodentia,Echimyidae,Proechimys,canicollis,2.45,285,61,Proechimys_canicollis
SA,extant,Rodentia,Echimyidae,Proechimys,chrysaeolus,2.45,285,61,Proechimys_chrysaeolus
SA,extant,Rodentia,Echimyidae,Proechimys,decumanus,2.45,285,61,Proechimys_decumanus
SA,extant,Rodentia,Echimyidae,Proechimys,dimidiatus,2.22,167.6,61,Proechimys_dimidiatus
SA,extant,Rodentia,Echimyidae,Proechimys,goeldii,2.45,285,61,Proechimys_goeldii
SA,extant,Rodentia,Echimyidae,Proechimys,gorgonae,2.45,285,61,Proechimys_gorgonae
SA,extant,Rodentia,Echimyidae,Proechimys,gularis,2.45,285,61,Proechimys_gularis
SA,extant,Rodentia,Echimyidae,Proechimys,hendeei,2.45,285,61,Proechimys_hendeei
SA,extant,Rodentia,Echimyidae,Proechimys,hoplomyoides,2.45,285,61,Proechimys_hoplomyoides
SA,extant,Rodentia,Echimyidae,Proechimys,iheringi,2.31,203.5,61,Proechimys_iheringi
SA,extant,Rodentia,Echimyidae,Proechimys,longicaudatus,2.31,205,61,Proechimys_longicaudatus
SA,extant,Rodentia,Echimyidae,Proechimys,magdalenae,2.45,285,61,Proechimys_magdalenae
SA,extant,Rodentia,Echimyidae,Proechimys,mincae,2.45,285,61,Proechimys_mincae
SA,extant,Rodentia,Echimyidae,Proechimys,myosuros,2.45,285,61,Proechimys_myosuros
SA,extant,Rodentia,Echimyidae,Proechimys,oconnelli,2.45,285,61,Proechimys_oconnelli
SA,extant,Rodentia,Echimyidae,Proechimys,oris,2.45,285,61,Proechimys_oris
SA,extant,Rodentia,Echimyidae,Proechimys,poliopus,2.45,285,61,Proechimys_poliopus
SA,extant,Rodentia,Echimyidae,Proechimys,quadruplicatus,2.45,285,61,Proechimys_quadruplicatus
SA,extant,Rodentia,Echimyidae,Proechimys,setosus,2.45,285,61,Proechimys_setosus
SA,extant,Rodentia,Echimyidae,Proechimys,simonsi,2.45,285,61,Proechimys_simonsi
SA,extant,Rodentia,Echimyidae,Proechimys,steerei,2.45,285,61,Proechimys_steerei
SA,extant,Rodentia,Echimyidae,Proechimys,urichi,2.45,285,61,Proechimys_urichi
SA,extant,Rodentia,Echimyidae,Proechimys,warreni,2.45,285,61,Proechimys_warreni
SA,extant,Rodentia,Echimyidae,Thrichomys,apereoides,2.44,275,60,Thrichomys_apereoides
SA,extant,Rodentia,Erethizontidae,Coendou,prehensilis,3.64,4400,60,Coendou_prehensilis
SA,extant,Rodentia,Erethizontidae,Coendou,bicolor,3.61,4050,61,Coendou_bicolor
SA,extant,Rodentia,Erethizontidae,Coendou,koopmani,3.48,3000,61,Coendou_koopmani
SA,extant,Rodentia,Erethizontidae,Coendou,rothschildi,3.3,2000,61,Coendou_rothschildi
SA,extant,Rodentia,Erethizontidae,Echinoprocta,rufescens,2.92,831.8,61,Echinoprocta_rufescens
SA,extant,Rodentia,Erethizontidae,Sphiggurus,insidiosus,3,1000,60,Sphiggurus_insidiosus
SA,extant,Rodentia,Erethizontidae,Sphiggurus,spinosus,2.88,750.8,61,Sphiggurus_spinosus
SA,extant,Rodentia,Erethizontidae,Sphiggurus,vestitus,2.87,736,61,Sphiggurus_vestitus
SA,extant,Rodentia,Erethizontidae,Sphiggurus,villosus,3.24,1750,61,Sphiggurus_villosus
SA,extant,Rodentia,Geomyidae,Orthogeomys,dariensis,2.64,438,61,Orthogeomys_dariensis
SA,extant,Rodentia,Heteromyidae,Heteromys,desmarestianus,1.86,72.5,60,Heteromys_desmarestianus
SA,extant,Rodentia,Heteromyidae,Heteromys,anomalus,1.85,70,61,Heteromys_anomalus
SA,extant,Rodentia,Heteromyidae,Heteromys,australis,2.43,267.5,61,Heteromys_australis
SA,extant,Rodentia,Heteromyidae,Liomys,adspersus,1.81,65,61,Liomys_adspersus
SA,extant,Rodentia,Hydrochaeridae,Hydrochaeris,hydrochaeris,4.8,62449.6,60,Hydrochaeris_hydrochaeris
SA,extinct,Rodentia,Hydrochoeridae,Neochoerus,sulcidens,5.18,150000,39,Neochoerus_sulcidens
SA,extant,Rodentia,Muridae,Abrawayaomys,ruschii,1.8,63,61,Abrawayaomys_ruschii
SA,extant,Rodentia,Muridae,Aepeomys,fuscatus,1.69,49.5,61,Aepeomys_fuscatus
SA,extant,Rodentia,Muridae,Aepeomys,lugens,1.57,37,61,Aepeomys_lugens
SA,extant,Rodentia,Muridae,Akodon,azarae,1.4,25,60,Akodon_azarae
SA,extant,Rodentia,Muridae,Akodon,bogotensis,1.11,13,60,Akodon_bogotensis
SA,extant,Rodentia,Muridae,Akodon,boliviensis,1.44,27.5,60,Akodon_boliviensis
SA,extant,Rodentia,Muridae,Akodon,cursor,1.6,39.9,60,Akodon_cursor
SA,extant,Rodentia,Muridae,Akodon,lanosus,1.51,32.5,60,Akodon_lanosus
SA,extant,Rodentia,Muridae,Akodon,olivaceus,1.43,27,60,Akodon_olivaceus
SA,extant,Rodentia,Muridae,Akodon,puer,1.32,20.7,60,Akodon_puer
SA,extant,Rodentia,Muridae,Akodon,sanborni,1.39,24.7,60,Akodon_sanborni
SA,extant,Rodentia,Muridae,Akodon,subfuscus,1.48,30.4,60,Akodon_subfuscus
SA,extant,Rodentia,Muridae,Akodon,varius,1.6,40,60,Akodon_varius
SA,extant,Rodentia,Muridae,Akodon,xanthorhinus,1.33,21.3,60,Akodon_xanthorhinus
SA,extant,Rodentia,Muridae,Akodon,aerosus,1.78,60,61,Akodon_aerosus
SA,extant,Rodentia,Muridae,Akodon,affinis,1.4,24.9,61,Akodon_affinis
SA,extant,Rodentia,Muridae,Akodon,albiventer,1.34,21.8,61,Akodon_albiventer
SA,extant,Rodentia,Muridae,Akodon,budini,1.43,26.9,61,Akodon_budini
SA,extant,Rodentia,Muridae,Akodon,dayi,1.51,32.5,61,Akodon_dayi
SA,extant,Rodentia,Muridae,Akodon,dolores,1.7,50.5,61,Akodon_dolores
SA,extant,Rodentia,Muridae,Akodon,fumeus,1.36,22.7,61,Akodon_fumeus
SA,extant,Rodentia,Muridae,Akodon,illuteus,1.68,47.8,61,Akodon_illuteus
SA,extant,Rodentia,Muridae,Akodon,iniscatus,1.46,28.7,61,Akodon_iniscatus
SA,extant,Rodentia,Muridae,Akodon,juninensis,1.59,39,61,Akodon_juninensis
SA,extant,Rodentia,Muridae,Akodon,kempi,1.42,26.4,61,Akodon_kempi
SA,extant,Rodentia,Muridae,Akodon,kofordi,1.47,29.5,61,Akodon_kofordi
SA,extant,Rodentia,Muridae,Akodon,latebricola,1.59,39,61,Akodon_latebricola
SA,extant,Rodentia,Muridae,Akodon,lindberghi,1.42,26.4,61,Akodon_lindberghi
SA,extant,Rodentia,Muridae,Akodon,longipilis,1.57,37.6,61,Akodon_longipilis
SA,extant,Rodentia,Muridae,Akodon,mansoensis,1.59,39,61,Akodon_mansoensis
SA,extant,Rodentia,Muridae,Akodon,mimus,1.38,24,61,Akodon_mimus
SA,extant,Rodentia,Muridae,Akodon,molinae,1.52,33,61,Akodon_molinae
SA,extant,Rodentia,Muridae,Akodon,mollis,1.48,30.4,61,Akodon_mollis
SA,extant,Rodentia,Muridae,Akodon,neocenus,1.63,42.4,61,Akodon_neocenus
SA,extant,Rodentia,Muridae,Akodon,nigrita,1.3,19.9,61,Akodon_nigrita
SA,extant,Rodentia,Muridae,Akodon,orophilus,1.59,39,61,Akodon_orophilus
SA,extant,Rodentia,Muridae,Akodon,sanctipaulensis,1.43,27.1,61,Akodon_sanctipaulensis
SA,extant,Rodentia,Muridae,Akodon,serrensis,1.45,28.3,61,Akodon_serrensis
SA,extant,Rodentia,Muridae,Akodon,siberiae,1.54,34.6,61,Akodon_siberiae
SA,extant,Rodentia,Muridae,Akodon,simulator,1.63,42.5,61,Akodon_simulator
SA,extant,Rodentia,Muridae,Akodon,spegazzinii,1.46,28.6,61,Akodon_spegazzinii
SA,extant,Rodentia,Muridae,Akodon,surdus,1.59,39,61,Akodon_surdus
SA,extant,Rodentia,Muridae,Akodon,sylvanus,1.59,39,61,Akodon_sylvanus
SA,extant,Rodentia,Muridae,Akodon,toba,1.71,51.2,61,Akodon_toba
SA,extant,Rodentia,Muridae,Akodon,torques,1.59,39,61,Akodon_torques
SA,extant,Rodentia,Muridae,Akodon,urichi,1.53,34,61,Akodon_urichi
SA,extant,Rodentia,Muridae,Andalgalomys,olrogi,1.52,32.9,61,Andalgalomys_olrogi
SA,extant,Rodentia,Muridae,Andalgalomys,pearsoni,1.4,25.4,61,Andalgalomys_pearsoni
SA,extant,Rodentia,Muridae,Andinomys,edax,1.84,69.7,61,Andinomys_edax
SA,extant,Rodentia,Muridae,Anotomys,leander,1.82,66.4,61,Anotomys_leander
SA,extant,Rodentia,Muridae,Auliscomys,pictus,1.74,54.7,60,Auliscomys_pictus
SA,extant,Rodentia,Muridae,Auliscomys,sublimis,1.58,38,60,Auliscomys_sublimis
SA,extant,Rodentia,Muridae,Auliscomys,boliviensis,1.82,65.7,61,Auliscomys_boliviensis
SA,extant,Rodentia,Muridae,Auliscomys,micropus,1.86,72.7,61,Auliscomys_micropus
SA,extant,Rodentia,Muridae,Bibimys,labiosus,-999,-999,-999,Bibimys_labiosus
SA,extant,Rodentia,Muridae,Bibimys,chacoensis,1.45,28,61,Bibimys_chacoensis
SA,extant,Rodentia,Muridae,Bibimys,torresi,1.45,28,61,Bibimys_torresi
SA,extant,Rodentia,Muridae,Blarinomys,breviceps,1.57,36.8,61,Blarinomys_breviceps
SA,extant,Rodentia,Muridae,Bolomys,amoenus,1.46,29,60,Bolomys_amoenus
SA,extant,Rodentia,Muridae,Bolomys,lasiurus,1.6,39.9,60,Bolomys_lasiurus
SA,extant,Rodentia,Muridae,Bolomys,lactens,1.52,32.9,61,Bolomys_lactens
SA,extant,Rodentia,Muridae,Bolomys,obscurus,1.61,40.7,61,Bolomys_obscurus
SA,extant,Rodentia,Muridae,Bolomys,punctulatus,1.57,37.3,61,Bolomys_punctulatus
SA,extant,Rodentia,Muridae,Bolomys,temchuki,1.67,47.2,61,Bolomys_temchuki
SA,extant,Rodentia,Muridae,Calomys,callosus,1.65,45,60,Calomys_callosus
SA,extant,Rodentia,Muridae,Calomys,lepidus,1.42,26.6,60,Calomys_lepidus
SA,extant,Rodentia,Muridae,Calomys,musculinus,1.3,20.1,60,Calomys_musculinus
SA,extant,Rodentia,Muridae,Calomys,sorellus,1.3,20,60,Calomys_sorellus
SA,extant,Rodentia,Muridae,Calomys,boliviae,1.43,27,61,Calomys_boliviae
SA,extant,Rodentia,Muridae,Calomys,callidus,1.43,27,61,Calomys_callidus
SA,extant,Rodentia,Muridae,Calomys,hummelincki,1.43,27,61,Calomys_hummelincki
SA,extant,Rodentia,Muridae,Calomys,laucha,1.15,14,61,Calomys_laucha
SA,extant,Rodentia,Muridae,Calomys,tener,1.14,13.8,61,Calomys_tener
SA,extant,Rodentia,Muridae,Chelemys,megalonyx,1.71,50.8,60,Chelemys_megalonyx
SA,extant,Rodentia,Muridae,Chelemys,macronyx,1.87,73.3,61,Chelemys_macronyx
SA,extant,Rodentia,Muridae,Chibchanomys,trichotis,1.7,50,61,Chibchanomys_trichotis
SA,extant,Rodentia,Muridae,Chilomys,instans,1.28,19,61,Chilomys_instans
SA,extant,Rodentia,Muridae,Chinchillula,sahamae,2.23,169.8,61,Chinchillula_sahamae
SA,extant,Rodentia,Muridae,Chroeomys,andinus,1.26,18,60,Chroeomys_andinus
SA,extant,Rodentia,Muridae,Chroeomys,jelskii,1.54,34.5,60,Chroeomys_jelskii
SA,extant,Rodentia,Muridae,Delomys,dorsalis,1.83,67.5,60,Delomys_dorsalis
SA,extant,Rodentia,Muridae,Delomys,sublineatus,1.95,90,61,Delomys_sublineatus
SA,extant,Rodentia,Muridae,Eligmodontia,typus,1.24,17.3,60,Eligmodontia_typus
SA,extant,Rodentia,Muridae,Eligmodontia,moreni,1.26,18,61,Eligmodontia_moreni
SA,extant,Rodentia,Muridae,Eligmodontia,morgani,1.22,16.5,61,Eligmodontia_morgani
SA,extant,Rodentia,Muridae,Eligmodontia,puerulus,1.45,28.5,61,Eligmodontia_puerulus
SA,extant,Rodentia,Muridae,Euneomys,chinchilloides,1.94,87.6,60,Euneomys_chinchilloides
SA,extant,Rodentia,Muridae,Euneomys,fossor,1.92,83,61,Euneomys_fossor
SA,extant,Rodentia,Muridae,Euneomys,mordax,1.91,82,61,Euneomys_mordax
SA,extant,Rodentia,Muridae,Euneomys,petersoni,1.92,83,61,Euneomys_petersoni
SA,extant,Rodentia,Muridae,Galenomys,garleppi,1.77,59.3,61,Galenomys_garleppi
SA,extant,Rodentia,Muridae,Geoxus,valdivianus,1.5,31.5,60,Geoxus_valdivianus
SA,extant,Rodentia,Muridae,Graomys,domorum,2.01,102,60,Graomys_domorum
SA,extant,Rodentia,Muridae,Graomys,griseoflavus,1.83,67.5,60,Graomys_griseoflavus
SA,extant,Rodentia,Muridae,Graomys,edithae,1.61,40.4,61,Graomys_edithae
SA,extant,Rodentia,Muridae,Holochilus,brasiliensis,2.19,155,60,Holochilus_brasiliensis
SA,extant,Rodentia,Muridae,Holochilus,chacarius,2.31,204,61,Holochilus_chacarius
SA,extant,Rodentia,Muridae,Holochilus,magnus,2.38,238.5,61,Holochilus_magnus
SA,extant,Rodentia,Muridae,Holochilus,sciureus,2.21,163.5,61,Holochilus_sciureus
SA,extant,Rodentia,Muridae,Ichthyomys,hydrobates,1.82,66.4,61,Ichthyomys_hydrobates
SA,extant,Rodentia,Muridae,Ichthyomys,pittieri,1.84,69.1,61,Ichthyomys_pittieri
SA,extant,Rodentia,Muridae,Ichthyomys,stolzmanni,1.93,84.7,61,Ichthyomys_stolzmanni
SA,extant,Rodentia,Muridae,Ichthyomys,tweedii,2.07,118.5,61,Ichthyomys_tweedii
SA,extant,Rodentia,Muridae,Irenomys,tarsalis,1.63,43.1,60,Irenomys_tarsalis
SA,extant,Rodentia,Muridae,Isthmomys,pirrensis,2.14,138,60,Isthmomys_pirrensis
SA,extant,Rodentia,Muridae,Juscelinomys,candango,1.99,97.3,61,Juscelinomys_candango
SA,extinct,Rodentia,Muridae,Juscelinomys,talpinus,-999,-999,-999,Juscelinomys_talpinus
SA,extant,Rodentia,Muridae,Kunsia,fronto,2.23,168,60,Kunsia_fronto
SA,extant,Rodentia,Muridae,Kunsia,tomentosus,2.06,115.6,61,Kunsia_tomentosus
SA,extant,Rodentia,Muridae,Lenoxus,apicalis,1.73,53.6,61,Lenoxus_apicalis
SA,extant,Rodentia,Muridae,Melanomys,caliginosus,1.61,41,60,Melanomys_caliginosus
SA,extant,Rodentia,Muridae,Melanomys,robustulus,1.73,53.5,61,Melanomys_robustulus
SA,extant,Rodentia,Muridae,Melanomys,zunigae,1.73,53.5,61,Melanomys_zunigae
SA,extant,Rodentia,Muridae,Microryzomys,altissimus,1.13,13.5,61,Microryzomys_altissimus
SA,extant,Rodentia,Muridae,Microryzomys,minutus,1.13,13.5,61,Microryzomys_minutus
SA,extant,Rodentia,Muridae,Neacomys,tenuipes,1.28,19,60,Neacomys_tenuipes
SA,extant,Rodentia,Muridae,Neacomys,guianae,1.15,14.2,61,Neacomys_guianae
SA,extant,Rodentia,Muridae,Neacomys,spinosus,1.28,19,61,Neacomys_spinosus
SA,extant,Rodentia,Muridae,Nectomys,palmipes,-999,-999,-999,Nectomys_palmipes
SA,extant,Rodentia,Muridae,Nectomys,squamipes,2.28,190.7,60,Nectomys_squamipes
SA,extant,Rodentia,Muridae,Nectomys,parvipes,2.4,248.8,61,Nectomys_parvipes
SA,extant,Rodentia,Muridae,Neotomys,ebriosus,1.81,64.5,61,Neotomys_ebriosus
SA,extant,Rodentia,Muridae,Neusticomys,oyapocki,0.67,4.7,60,Neusticomys_oyapocki
SA,extant,Rodentia,Muridae,Neusticomys,monticolus,1.6,39.5,61,Neusticomys_monticolus
SA,extant,Rodentia,Muridae,Neusticomys,mussoi,1.6,40,61,Neusticomys_mussoi
SA,extant,Rodentia,Muridae,Neusticomys,peruviensis,1.6,40,61,Neusticomys_peruviensis
SA,extant,Rodentia,Muridae,Neusticomys,venezuelae,1.67,47.1,61,Neusticomys_venezuelae
SA,extant,Rodentia,Muridae,Notiomys,edwardsii,1.33,21.3,61,Notiomys_edwardsii
SA,extant,Rodentia,Muridae,Oecomys,bicolor,1.53,34,60,Oecomys_bicolor
SA,extant,Rodentia,Muridae,Oecomys,concolor,1.79,61.6,60,Oecomys_concolor
SA,extant,Rodentia,Muridae,Oecomys,cleberi,1.87,73.4,61,Oecomys_cleberi
SA,extant,Rodentia,Muridae,Oecomys,flavicans,1.87,73.4,61,Oecomys_flavicans
SA,extant,Rodentia,Muridae,Oecomys,mamorae,1.8,62.5,61,Oecomys_mamorae
SA,extant,Rodentia,Muridae,Oecomys,paricola,1.87,73.4,61,Oecomys_paricola
SA,extant,Rodentia,Muridae,Oecomys,phaeotis,1.87,73.4,61,Oecomys_phaeotis
SA,extant,Rodentia,Muridae,Oecomys,rex,1.87,73.4,61,Oecomys_rex
SA,extant,Rodentia,Muridae,Oecomys,roberti,1.87,73.4,61,Oecomys_roberti
SA,extant,Rodentia,Muridae,Oecomys,rutilus,1.87,73.4,61,Oecomys_rutilus
SA,extant,Rodentia,Muridae,Oecomys,speciosus,1.87,73.4,61,Oecomys_speciosus
SA,extant,Rodentia,Muridae,Oecomys,superans,1.87,73.4,61,Oecomys_superans
SA,extant,Rodentia,Muridae,Oecomys,trinitatis,1.87,73.4,61,Oecomys_trinitatis
SA,extant,Rodentia,Muridae,Oligoryzomys,chacoensis,1.36,23,60,Oligoryzomys_chacoensis
SA,extant,Rodentia,Muridae,Oligoryzomys,flavescens,1.33,21.3,60,Oligoryzomys_flavescens
SA,extant,Rodentia,Muridae,Oligoryzomys,fulvescens,1.4,25,60,Oligoryzomys_fulvescens
SA,extant,Rodentia,Muridae,Oligoryzomys,microtis,1.35,22.5,60,Oligoryzomys_microtis
SA,extant,Rodentia,Muridae,Oligoryzomys,nigripes,1.31,20.5,60,Oligoryzomys_nigripes
SA,extant,Rodentia,Muridae,Oligoryzomys,andinus,1.4,25.2,61,Oligoryzomys_andinus
SA,extant,Rodentia,Muridae,Oligoryzomys,arenalis,1.4,25.2,61,Oligoryzomys_arenalis
SA,extant,Rodentia,Muridae,Oligoryzomys,delticola,1.47,29.4,61,Oligoryzomys_delticola
SA,extant,Rodentia,Muridae,Oligoryzomys,destructor,1.4,25.2,61,Oligoryzomys_destructor
SA,extant,Rodentia,Muridae,Oligoryzomys,eliurus,1.48,30,61,Oligoryzomys_eliurus
SA,extant,Rodentia,Muridae,Oligoryzomys,griseolus,1.4,25.2,61,Oligoryzomys_griseolus
SA,extant,Rodentia,Muridae,Oligoryzomys,longicaudatus,1.43,27,61,Oligoryzomys_longicaudatus
SA,extant,Rodentia,Muridae,Oligoryzomys,magellanicus,1.4,25.2,61,Oligoryzomys_magellanicus
SA,extant,Rodentia,Muridae,Oryzomys,capito,1.76,57.8,60,Oryzomys_capito
SA,extant,Rodentia,Muridae,Oryzomys,couesi,1.84,69.3,60,Oryzomys_couesi
SA,extant,Rodentia,Muridae,Oryzomys,albigularis,1.78,60.5,61,Oryzomys_albigularis
SA,extant,Rodentia,Muridae,Oryzomys,alfaroi,1.52,33.3,61,Oryzomys_alfaroi
SA,extant,Rodentia,Muridae,Oryzomys,auriventer,1.78,60.5,61,Oryzomys_auriventer
SA,extant,Rodentia,Muridae,Oryzomys,balneator,1.78,60.5,61,Oryzomys_balneator
SA,extant,Rodentia,Muridae,Oryzomys,bolivaris,1.78,60.5,61,Oryzomys_bolivaris
SA,extant,Rodentia,Muridae,Oryzomys,buccinatus,2,100.3,61,Oryzomys_buccinatus
SA,extant,Rodentia,Muridae,Oryzomys,gorgasi,1.78,60.5,61,Oryzomys_gorgasi
SA,extant,Rodentia,Muridae,Oryzomys,hammondi,1.78,60.5,61,Oryzomys_hammondi
SA,extant,Rodentia,Muridae,Oryzomys,intectus,1.78,60.5,61,Oryzomys_intectus
SA,extant,Rodentia,Muridae,Oryzomys,intermedius,1.78,60.5,61,Oryzomys_intermedius
SA,extant,Rodentia,Muridae,Oryzomys,keaysi,1.77,58.3,61,Oryzomys_keaysi
SA,extant,Rodentia,Muridae,Oryzomys,kelloggi,1.78,60.5,61,Oryzomys_kelloggi
SA,extant,Rodentia,Muridae,Oryzomys,lamia,1.78,60.5,61,Oryzomys_lamia
SA,extant,Rodentia,Muridae,Oryzomys,legatus,1.79,61.5,61,Oryzomys_legatus
SA,extant,Rodentia,Muridae,Oryzomys,levipes,1.78,60.5,61,Oryzomys_levipes
SA,extant,Rodentia,Muridae,Oryzomys,macconnelli,1.76,58,61,Oryzomys_macconnelli
SA,extant,Rodentia,Muridae,Oryzomys,nitidus,1.74,55.2,61,Oryzomys_nitidus
SA,extant,Rodentia,Muridae,Oryzomys,oniscus,1.78,60.5,61,Oryzomys_oniscus
SA,extant,Rodentia,Muridae,Oryzomys,polius,1.78,60.5,61,Oryzomys_polius
SA,extant,Rodentia,Muridae,Oryzomys,ratticeps,2.16,144,61,Oryzomys_ratticeps
SA,extant,Rodentia,Muridae,Oryzomys,subflavus,1.7,50,61,Oryzomys_subflavus
SA,extant,Rodentia,Muridae,Oryzomys,talamancae,1.74,55,61,Oryzomys_talamancae
SA,extant,Rodentia,Muridae,Oryzomys,xantheolus,1.9,79.8,61,Oryzomys_xantheolus
SA,extant,Rodentia,Muridae,Oryzomys,yunganus,1.78,60.5,61,Oryzomys_yunganus
SA,extant,Rodentia,Muridae,Oxymycterus,inca,1.54,35,60,Oxymycterus_inca
SA,extant,Rodentia,Muridae,Oxymycterus,paramensis,1.62,42,60,Oxymycterus_paramensis
SA,extant,Rodentia,Muridae,Oxymycterus,roberti,1.92,83.4,60,Oxymycterus_roberti
SA,extant,Rodentia,Muridae,Oxymycterus,akodontius,1.83,68,61,Oxymycterus_akodontius
SA,extant,Rodentia,Muridae,Oxymycterus,angularis,1.83,68,61,Oxymycterus_angularis
SA,extant,Rodentia,Muridae,Oxymycterus,delator,1.91,81.5,61,Oxymycterus_delator
SA,extant,Rodentia,Muridae,Oxymycterus,hiska,1.83,68,61,Oxymycterus_hiska
SA,extant,Rodentia,Muridae,Oxymycterus,hispidus,1.57,36.8,61,Oxymycterus_hispidus
SA,extant,Rodentia,Muridae,Oxymycterus,hucucha,1.83,68,61,Oxymycterus_hucucha
SA,extant,Rodentia,Muridae,Oxymycterus,iheringi,1.63,43,61,Oxymycterus_iheringi
SA,extant,Rodentia,Muridae,Oxymycterus,nasutus,1.83,68,61,Oxymycterus_nasutus
SA,extant,Rodentia,Muridae,Oxymycterus,rufus,1.88,75.4,61,Oxymycterus_rufus
SA,extant,Rodentia,Muridae,Phaenomys,ferrugineus,1.97,93.8,61,Phaenomys_ferrugineus
SA,extant,Rodentia,Muridae,Phyllotis,andium,1.72,53,60,Phyllotis_andium
SA,extant,Rodentia,Muridae,Phyllotis,darwini,1.71,50.8,60,Phyllotis_darwini
SA,extant,Rodentia,Muridae,Phyllotis,xanthopygus,1.75,56.3,60,Phyllotis_xanthopygus
SA,extant,Rodentia,Muridae,Phyllotis,amicus,1.31,20.2,61,Phyllotis_amicus
SA,extant,Rodentia,Muridae,Phyllotis,bonaeriensis,1.63,42.5,61,Phyllotis_bonaeriensis
SA,extant,Rodentia,Muridae,Phyllotis,caprinus,1.71,50.8,61,Phyllotis_caprinus
SA,extant,Rodentia,Muridae,Phyllotis,definitus,1.95,89,61,Phyllotis_definitus
SA,extant,Rodentia,Muridae,Phyllotis,gerbillus,1.24,17.4,61,Phyllotis_gerbillus
SA,extant,Rodentia,Muridae,Phyllotis,haggardi,1.63,42.5,61,Phyllotis_haggardi
SA,extant,Rodentia,Muridae,Phyllotis,magister,1.84,68.5,61,Phyllotis_magister
SA,extant,Rodentia,Muridae,Phyllotis,osgoodi,1.65,45.1,61,Phyllotis_osgoodi
